city,loc,pop,state,zip
WESTBROOK,-95.423208,1362,MN,56183
WILMONT,-95.832421,1101,MN,56185
WOODSTOCK,-96.119198,451,MN,56186
WORTHINGTON,-95.605907,11556,MN,56187
WILLMAR,-95.052315,22069,MN,56201
ALBERTA,-96.049772,296,MN,56207
APPLETON,-95.994872,2294,MN,56208
ATWATER,-94.793779,1841,MN,56209
BARRY,-96.560527,135,MN,56210
BEARDSLEY,-96.706013,494,MN,56211
BELLINGHAM,-96.32235,715,MN,56212
BELVIEW,-95.317757,750,MN,56214
BENSON,-95.576644,5107,MN,56215
SVEA,-95.063955,668,MN,56216
BOYD,-95.942102,668,MN,56218
BROWNS VALLEY,-96.80625,1128,MN,56219
CANBY,-96.278394,3043,MN,56220
CHOKIO,-96.17331,785,MN,56221
CLARA CITY,-95.349902,1879,MN,56222
CLARKFIELD,-95.830405,1623,MN,56223
CLEMENTS,-95.047447,398,MN,56224
CLINTON,-96.418161,843,MN,56225
CLONTARF,-95.678629,279,MN,56226
CORRELL,-96.175266,397,MN,56227
COSMOS,-94.697827,1217,MN,56228
COTTONWOOD,-95.692508,1552,MN,56229
DANUBE,-95.078366,1179,MN,56230
DANVERS,-95.886194,710,MN,56231
DAWSON,-96.015014,2496,MN,56232
DE GRAFF,-95.446588,336,MN,56233
DONNELLY,-96.064937,526,MN,56235
DUMONT,-96.406123,727,MN,56236
ECHO,-95.418223,797,MN,56237
EVAN,-94.816956,222,MN,56238
GHENT,-95.893642,661,MN,56239
GRACEVILLE,-96.420925,1019,MN,56240
GRANITE FALLS,-95.551557,4051,MN,56241
GROVE CITY,-94.687843,1428,MN,56243
HANCOCK,-95.800775,1255,MN,56244
HANLEY FALLS,-95.682492,652,MN,56245
HAWICK,-94.820762,536,MN,56246
HAZEL RUN,-95.712187,328,MN,56247
HERMAN,-96.099188,928,MN,56248
HOLLOWAY,-95.916374,283,MN,56249
JOHNSON,-96.266277,12,MN,56250
KANDIYOHI,-94.947274,1169,MN,56251
KERKHOVEN,-95.311465,1267,MN,56252
LAKE LILLIAN,-94.901443,1106,MN,56253
LOUISBURG,-96.171539,307,MN,56254
LUCAN,-95.411934,487,MN,56255
MADISON,-96.164507,3857,MN,56256
MARIETTA,-96.409448,588,MN,56257
MARSHALL,-95.779454,13489,MN,56258
MAYNARD,-95.484508,1004,MN,56260
MILAN,-95.869045,864,MN,56262
MILROY,-95.554471,907,MN,56263
MINNEOTA,-95.976714,2056,MN,56264
MONTEVIDEO,-95.676473,8405,MN,56265
MORGAN,-94.921783,2257,MN,56266
MORRIS,-95.917234,7772,MN,56267
MORTON,-95.026817,962,MN,56270
MURDOCK,-95.404897,448,MN,56271
NASSAU,-96.413307,293,MN,56272
NEW LONDON,-94.948008,4077,MN,56273
NORCROSS,-96.134168,303,MN,56274
ODESSA,-96.310154,457,MN,56276
OLIVIA,-94.972747,3829,MN,56277
ORTONVILLE,-96.45965,2928,MN,56278
PENNOCK,-95.175333,915,MN,56279
PORTER,-96.15812,425,MN,56280
PRINSBURG,-95.18654,931,MN,56281
RAYMOND,-95.220788,1095,MN,56282
DELHI,-95.10713,6705,MN,56283
RENVILLE,-95.198879,2027,MN,56284
SACRED HEART,-95.353801,1725,MN,56285
SAINT LEO,-96.042546,483,MN,56286
SEAFORTH,-95.297768,327,MN,56287
SPICER,-94.911572,3440,MN,56288
SUNBURG,-95.204915,408,MN,56289
TAUNTON,-96.052594,349,MN,56291
VESTA,-95.411801,525,MN,56292
WABASSO,-95.2632,991,MN,56293
WANDA,-95.178,401,MN,56294
WATSON,-95.794203,436,MN,56295
WHEATON,-96.486598,2338,MN,56296
WOOD LAKE,-95.540908,922,MN,56297
SAINT CLOUD,-94.181857,36182,MN,56301
SAINT CLOUD,-94.203634,14039,MN,56303
SAINT CLOUD,-94.128447,13570,MN,56304
ALBANY,-94.574022,3064,MN,56307
ALEXANDRIA,-95.381994,17548,MN,56308
ASHBY,-95.821417,869,MN,56309
AVON,-94.436029,4355,MN,56310
BARRETT,-95.875391,799,MN,56311
BELGRADE,-94.969877,1661,MN,56312
BOCK,-93.553658,115,MN,56313
BOWLUS,-94.417533,1183,MN,56314
BRANDON,-95.578769,1453,MN,56315
BROOTEN,-95.090049,1287,MN,56316
BURTRUM,-94.696214,854,MN,56318
CARLOS,-95.310468,2136,MN,56319
COLD SPRING,-94.437823,5162,MN,56320
CYRUS,-95.706965,988,MN,56323
DALTON,-95.850017,1305,MN,56324
EVANSVILLE,-95.695067,1149,MN,56326
FARWELL,-95.665583,394,MN,56327
FLENSBURG,-94.530767,213,MN,56328
FOLEY,-93.868459,4078,MN,56329
FORESTON,-93.695755,1353,MN,56330
FREEPORT,-94.678529,3865,MN,56331
GARFIELD,-95.450044,1430,MN,56332
GILMAN,-93.946876,945,MN,56333
GLENWOOD,-95.38681,5272,MN,56334
GREY EAGLE,-94.832075,2188,MN,56336
HILLMAN,-93.881224,724,MN,56338
HOFFMAN,-95.795482,852,MN,56339
HOLDINGFORD,-94.458091,1721,MN,56340
HOLMES CITY,-95.56464,614,MN,56341
ISLE,-93.474062,1109,MN,56342
KENSINGTON,-95.694452,770,MN,56343
LITTLE FALLS,-94.360428,13558,MN,56345
LITTLE SAUK,-94.898389,6436,MN,56347
LOWRY,-95.53221,429,MN,56349
MC GRATH,-93.241619,933,MN,56350
MELROSE,-94.819768,4739,MN,56352
MILACA,-93.645266,4927,MN,56353
MILTONA,-95.325767,866,MN,56354
NELSON,-95.226032,858,MN,56355
OAK PARK,-93.921417,2636,MN,56357
OGILVIE,-93.435921,1143,MN,56358
ONAMIA,-93.68668,3111,MN,56359
OSAKIS,-95.13317,2099,MN,56360
PARKERS PRAIRIE,-95.360764,3067,MN,56361
PAYNESVILLE,-94.715709,4967,MN,56362
PEASE,-93.649247,178,MN,56363
PIERZ,-94.085306,4300,MN,56364
RICE,-94.165752,4560,MN,56367
RICHMOND,-94.546072,3718,MN,56368
ROYALTON,-94.221063,2571,MN,56373
SAINT JOSEPH,-94.336688,9480,MN,56374
SAINT STEPHEN,-94.281662,2868,MN,56375
SARTELL,-94.213569,4966,MN,56377
SAUK CENTRE,-94.968166,6025,MN,56378
SAUK RAPIDS,-94.159088,12505,MN,56379
SEDAN,-95.263989,968,MN,56380
STARBUCK,-95.542125,1964,MN,56381
SWANVILLE,-94.628921,1917,MN,56382
UPSALA,-94.575531,1001,MN,56384
VILLARD,-95.241439,730,MN,56385
WAHKON,-93.497174,656,MN,56386
WAITE PARK,-94.224481,5227,MN,56387
WEST UNION,-95.08328,54,MN,56389
EAST GULL LAKE,-94.201873,23504,MN,56401
AITKIN,-93.645413,6388,MN,56431
AKELEY,-94.72343,1097,MN,56433
ALDRICH,-94.992017,1105,MN,56434
BACKUS,-94.395918,2594,MN,56435
BERTHA,-95.035733,1365,MN,56437
BROWERVILLE,-94.834581,2179,MN,56438
CLARISSA,-94.95719,1222,MN,56440
CROSBY,-93.987448,5601,MN,56441
CROSSLAKE,-94.114256,1132,MN,56442
CUSHING,-94.618452,2122,MN,56443
DEERWOOD,-93.884863,2225,MN,56444
EAGLE BEND,-95.096061,1714,MN,56446
EMILY,-93.948385,699,MN,56447
FIFTY LAKES,-94.065555,289,MN,56448
FORT RIPLEY,-94.252696,1377,MN,56449
GARRISON,-93.936343,1771,MN,56450
HACKENSACK,-94.503324,1382,MN,56452
HEWITT,-95.050361,1213,MN,56453
IRONTON,-94.043655,145,MN,56455
JENKINS,-94.332485,262,MN,56456
LAKE GEORGE,-95.002148,485,MN,56458
LAKE ITASCA,-95.252149,208,MN,56460
LAPORTE,-94.777161,1624,MN,56461
MANHATTAN BEACH,-94.140068,71,MN,56463
MENAHGA,-95.071429,1940,MN,56464
MERRIFIELD,-94.204268,1552,MN,56465
LEADER,-94.628086,943,MN,56466
NEVIS,-94.846005,1252,MN,56467
LAKE SHORE,-94.296562,2184,MN,56468
PALISADE,-93.562741,1168,MN,56469
PARK RAPIDS,-95.038299,8074,MN,56470
PEQUOT LAKES,-94.268426,3437,MN,56472
PILLAGER,-94.392287,3481,MN,56473
PINE RIVER,-94.447691,4095,MN,56474
RANDALL,-94.500543,1621,MN,56475
SEBEKA,-95.068055,3089,MN,56477
STAPLES,-94.763299,5352,MN,56479
VERNDALE,-94.853268,1899,MN,56481
WADENA,-95.128283,5818,MN,56482
WALKER,-94.584675,2431,MN,56484
WHIPHOLT,-94.350974,138,MN,56485
DETROIT LAKES,-95.800606,15501,MN,56501
LOCKHART,-96.503569,2500,MN,56510
AUDUBON,-95.988136,1083,MN,56511
BAKER,-96.604955,267,MN,56513
DOWNER,-96.37269,3357,MN,56514
BATTLE LAKE,-95.714395,2143,MN,56515
BEJOU,-95.945423,358,MN,56516
BELTRAMI,-96.454864,517,MN,56517
BLUFFTON,-95.223592,623,MN,56518
BORUP,-96.552969,329,MN,56519
BRECKENRIDGE,-96.56222,4776,MN,56520
CALLAWAY,-95.943964,761,MN,56521
DORAN,-96.437169,718,MN,56522
ELDRED,-96.802647,731,MN,56523
CLITHERALL,-95.585822,555,MN,56524
COMSTOCK,-96.739752,260,MN,56525
DEER CREEK,-95.267265,1431,MN,56527
DENT,-95.764357,2064,MN,56528
DILWORTH,-96.70222,2546,MN,56529
ELBOW LAKE,-95.967149,2087,MN,56531
ELIZABETH,-96.085093,738,MN,56533
ERHARD,-96.059264,846,MN,56534
ERSKINE,-96.012173,993,MN,56535
FELTON,-96.505225,431,MN,56536
CARLISLE,-96.064338,18010,MN,56537
FERTILE,-96.237127,1933,MN,56540
FOSSTON,-95.743082,2469,MN,56542
FOXHOME,-96.317579,309,MN,56543
FRAZEE,-95.521159,3166,MN,56544
GARY,-96.215233,518,MN,56545
GEORGETOWN,-96.726996,425,MN,56546
GLYNDON,-96.558338,2198,MN,56547
HALSTAD,-96.798038,898,MN,56548
ROLLAG,-96.31115,3105,MN,56549
HENDRUM,-96.79875,467,MN,56550
HENNING,-95.385162,1770,MN,56551
HITTERDAL,-96.28884,613,MN,56552
KENT,-96.685181,168,MN,56553
LAKE PARK,-96.067047,3001,MN,56554
MCINTOSH,-95.886252,1088,MN,56556
MAHNOMEN,-95.885609,2940,MN,56557
MOORHEAD,-96.757197,35056,MN,56560
NASHUA,-96.316009,153,MN,56565
NAYTAHWAUSH,-95.628324,785,MN,56566
NEW YORK MILLS,-95.404717,3681,MN,56567
NIELSVILLE,-96.757433,299,MN,56568
OGEMA,-95.915124,1129,MN,56569
OSAGE,-95.235284,626,MN,56570
OTTERTAIL,-95.543571,1080,MN,56571
PELICAN RAPIDS,-96.066227,4481,MN,56572
PERHAM,-95.581763,3238,MN,56573
PERLEY,-96.777722,303,MN,56574
PONSFORD,-95.319717,1072,MN,56575
RICHVILLE,-95.592891,898,MN,56576
RICHWOOD,-95.850094,594,MN,56577
ROCHERT,-95.600443,688,MN,56578
ROTHSAY,-96.288726,916,MN,56579
SABIN,-96.59852,1225,MN,56580
SHELLY,-96.783802,445,MN,56581
TENNEY,-96.387049,270,MN,56583
TWIN VALLEY,-96.246382,2108,MN,56584
ULEN,-96.28239,939,MN,56585
UNDERWOOD,-95.84155,1932,MN,56586
VERGAS,-95.794812,1338,MN,56587
VINING,-95.588263,463,MN,56588
WAUBUN,-95.887125,961,MN,56589
WENDELL,-96.114407,408,MN,56590
WINGER,-95.994085,406,MN,56592
WOLF LAKE,-95.360706,260,MN,56593
WOLVERTON,-96.61487,834,MN,56594
BEMIDJI,-94.848809,25278,MN,56601
BAGLEY,-95.41334,4063,MN,56621
BAUDETTE,-94.599479,2065,MN,56623
BENA,-94.251921,461,MN,56626
BIG FALLS,-93.729629,652,MN,56627
BIGFORK,-93.670699,819,MN,56628
BIRCHDALE,-94.167652,374,MN,56629
BLACKDUCK,-94.496072,1428,MN,56630
BOY RIVER,-94.102587,132,MN,56632
CASS LAKE,-94.611896,2866,MN,56633
CLEARBROOK,-95.375185,1208,MN,56634
DEER RIVER,-93.84979,3254,MN,56636
TALMOON,-93.774913,155,MN,56637
EFFIE,-93.579905,346,MN,56639
FEDERAL DAM,-94.257519,347,MN,56641
GONVICK,-95.499014,931,MN,56644
GULLY,-95.641034,511,MN,56646
HINES,-94.647666,1083,MN,56647
INTERNATIONAL FA,-93.40609,11124,MN,56649
KELLIHER,-94.538166,1092,MN,56650
LENGBY,-95.627475,514,MN,56651
LEONARD,-95.370775,1022,MN,56652
LITTLEFORK,-93.539932,1769,MN,56653
LOMAN,-93.840673,198,MN,56654
LONGVILLE,-94.198182,757,MN,56655
MARCELL,-93.678425,449,MN,56657
MAX,-93.972031,140,MN,56659
MIZPAH,-94.146748,321,MN,56660
NORTHOME,-94.204274,908,MN,56661
OUTING,-93.944252,348,MN,56662
PENNINGTON,-94.483361,176,MN,56663
PITT,-94.728252,678,MN,56665
PONEMAH,-94.917048,790,MN,56666
PUPOSKY,-94.980294,967,MN,56667
RANIER,-93.312457,1145,MN,56668
RAY,-93.089549,365,MN,56669
REDBY,-94.940409,1394,MN,56670
REDLAKE,-95.06432,1358,MN,56671
REMER,-93.919647,1466,MN,56672
ROOSEVELT,-95.179389,907,MN,56673
SAUM,-94.651203,150,MN,56674
SHEVLIN,-95.245021,879,MN,56676
SOLWAY,-95.120475,971,MN,56678
SPRING LAKE,-93.838215,383,MN,56680
SQUAW LAKE,-94.1475,337,MN,56681
SWIFT,-95.297499,789,MN,56682
TENSTRIKE,-94.682432,184,MN,56683
TRAIL,-95.760668,353,MN,56684
WASKISH,-94.503707,115,MN,56685
WILLIAMS,-94.955586,1257,MN,56686
WILTON,-94.986238,976,MN,56687
WIRT,-93.981079,84,MN,56688
THIEF RIVER FALL,-96.167019,11401,MN,56701
ALVARADO,-96.991457,483,MN,56710
ANGLE INLET,-95.090248,50,MN,56711
ANGUS,-96.656978,336,MN,56712
ARGYLE,-96.867096,989,MN,56713
BADGER,-96.096523,1068,MN,56714
BROOKS,-96.011663,350,MN,56715
CROOKSTON,-96.593078,9976,MN,56716
DONALDSON,-96.857894,117,MN,56720
EAST GRAND FORKS,-97.021262,8830,MN,56721
EUCLID,-96.921496,1483,MN,56722
FISHER,-96.880312,1473,MN,56723
GATZKE,-95.790305,131,MN,56724
GOODRIDGE,-95.728344,923,MN,56725
GREENBUSH,-96.187091,1022,MN,56726
GRYGLA,-95.639805,1315,MN,56727
HALLOCK,-96.944486,1729,MN,56728
HALMA,-96.596899,146,MN,56729
KARLSTAD,-96.551116,1461,MN,56732
KENNEDY,-96.961407,673,MN,56733
LAKE BRONSON,-96.643145,548,MN,56734
ORLEANS,-96.813729,785,MN,56735
MENTOR,-96.177823,993,MN,56736
MIDDLE RIVER,-96.12325,948,MN,56737
NEWFOLDEN,-96.255018,1700,MN,56738
NOYES,-97.149032,67,MN,56740
OAK ISLAND,-94.849209,21,MN,56741
OKLEE,-95.861693,628,MN,56742
OSLO,-97.116252,552,MN,56744
PLUMMER,-95.964558,847,MN,56748
RED LAKE FALLS,-96.268097,2700,MN,56750
PENCER,-95.756709,5473,MN,56751
SAINT HILAIRE,-96.224914,873,MN,56754
SAINT VINCENT,-97.170307,241,MN,56755
SALOL,-95.535594,478,MN,56756
STEPHEN,-96.867392,1340,MN,56757
STRANDQUIST,-96.472266,969,MN,56758
STRATHCONA,-96.109604,860,MN,56759
VIKING,-96.474926,627,MN,56760
WANNASKA,-95.7072,684,MN,56761
RADIUM,-96.759702,2404,MN,56762
WARROAD,-95.353843,3766,MN,56763
ALCESTER,-96.633243,2064,SD,57001
AURORA,-96.704268,1252,SD,57002
BALTIC,-96.756272,1839,SD,57003
BERESFORD,-96.781256,2639,SD,57004
CORSON,-96.578201,4155,SD,57005
BROOKINGS,-96.791408,18164,SD,57006
BURBANK,-96.846569,293,SD,57010
CANISTOTA,-97.288901,1255,SD,57012
CANTON,-96.593796,3210,SD,57013
CENTERVILLE,-96.963637,1048,SD,57014
CHANCELLOR,-96.982695,887,SD,57015
CHESTER,-96.975883,799,SD,57016
COLMAN,-96.818882,1013,SD,57017
COLTON,-96.957202,1242,SD,57018
CROOKS,-96.818259,1262,SD,57020
DAVIS,-96.979206,357,SD,57021
DELL RAPIDS,-96.722315,3128,SD,57022
EGAN,-96.649252,658,SD,57024
ELK POINT,-96.686954,2698,SD,57025
ELKTON,-96.501095,853,SD,57026
FAIRVIEW,-96.574261,472,SD,57027
FLANDREAU,-96.622184,3851,SD,57028
FREEMAN,-97.460073,2190,SD,57029
GARRETSON,-96.519626,1546,SD,57030
GAYVILLE,-97.18295,572,SD,57031
HARRISBURG,-96.686389,3387,SD,57032
HARTFORD,-96.950052,3110,SD,57033
HUDSON,-96.53063,774,SD,57034
HUMBOLDT,-97.06971,1090,SD,57035
HURLEY,-97.190364,1124,SD,57036
IRENE,-97.255797,1320,SD,57037
JEFFERSON,-96.578392,1262,SD,57038
LENNOX,-96.882061,2852,SD,57039
LESTERVILLE,-97.548282,680,SD,57040
MADISON,-97.11486,7745,SD,57042
MARION,-97.277066,1377,SD,57043
MECKLING,-97.092249,228,SD,57044
MENNO,-97.564986,1337,SD,57045
MISSION HILL,-97.334877,546,SD,57046
MONROE,-97.218167,239,SD,57047
MONTROSE,-97.188493,958,SD,57048
DAKOTA DUNES,-96.50761,2491,SD,57049
NUNDA,-96.994209,334,SD,57050
OLDHAM,-97.269575,655,SD,57051
OLIVET,-97.718355,555,SD,57052
PARKER,-97.133298,1494,SD,57053
RAMONA,-97.234889,641,SD,57054
RENNER,-96.711925,1444,SD,57055
RUTLAND,-96.951856,213,SD,57057
SALEM,-97.379695,1963,SD,57058
SCOTLAND,-97.729596,1611,SD,57059
SHERMAN,-96.544396,507,SD,57060
SINAI,-97.054332,296,SD,57061
SPRINGFIELD,-97.928825,2044,SD,57062
TABOR,-97.692282,853,SD,57063
TEA,-96.817734,2885,SD,57064
TRENT,-96.632574,865,SD,57065
TYNDALL,-97.863285,1451,SD,57066
UTICA,-97.455095,1183,SD,57067
VALLEY SPRINGS,-96.495637,1709,SD,57068
VERMILLION,-96.925784,11446,SD,57069
VIBORG,-97.114048,1664,SD,57070
VOLGA,-96.925148,1562,SD,57071
VOLIN,-97.228231,782,SD,57072
WAKONDA,-97.069374,938,SD,57073
WARD,-96.481325,120,SD,57074
WENTWORTH,-96.961456,394,SD,57075
WINFRED,-97.309266,424,SD,57076
WORTHING,-96.752935,882,SD,57077
YANKTON,-97.398624,14765,SD,57078
SIOUX FALLS,-96.726927,530,SD,57102
SIOUX FALLS,-96.686415,32508,SD,57103
SIOUX FALLS,-96.737535,22081,SD,57104
SIOUX FALLS,-96.734141,26347,SD,57105
SIOUX FALLS,-96.792376,16823,SD,57106
SIOUX FALLS,-96.802811,3331,SD,57107
BUFFALO RIDGE,-96.834165,731,SD,57115
SIOUX FALLS,-96.766199,426,SD,57116
WATERTOWN,-97.123977,20148,SD,57201
WAVERLY,-96.946744,163,SD,57202
ARLINGTON,-97.068734,358,SD,57212
ASTORIA,-96.541634,370,SD,57213
BADGER,-97.218368,354,SD,57214
BIG STONE CITY,-96.561434,1568,SD,57216
BRADLEY,-97.638712,399,SD,57217
BRANDT,-96.643545,655,SD,57218
BUTLER,-97.746573,769,SD,57219
BRUCE,-96.910984,929,SD,57220
BRYANT,-97.453659,627,SD,57221
CASTLEWOOD,-97.020432,1083,SD,57223
CLAIRE CITY,-97.107274,394,SD,57224
CLARK,-97.726536,2062,SD,57225
ALTAMONT,-96.700541,1786,SD,57226
CORONA,-96.664897,613,SD,57227
DE SMET,-97.563432,1956,SD,57231
EDEN,-97.374091,318,SD,57232
ERWIN,-97.410291,225,SD,57233
DEMPSTER,-96.923678,903,SD,57234
FLORENCE,-97.286643,664,SD,57235
GARDEN CITY,-97.568025,175,SD,57236
GARY,-96.504362,733,SD,57237
BEMIS,-96.811368,509,SD,57238
GRENVILLE,-97.415457,334,SD,57239
HAYTI,-97.230509,720,SD,57241
HAZEL,-97.30829,496,SD,57242
HENRY,-97.444216,435,SD,57243
HETLAND,-97.141024,1069,SD,57244
KRANZBURG,-96.947013,525,SD,57245
LABOLT,-96.689209,188,SD,57246
LAKE CITY,-97.348131,401,SD,57247
LAKE NORDEN,-97.200867,900,SD,57248
LAKE PRESTON,-97.356283,1074,SD,57249
MARVIN,-96.90996,146,SD,57251
MILBANK,-96.62548,5235,SD,57252
NEW EFFINGTON,-96.914989,391,SD,57255
ORTLEY,-97.176985,151,SD,57256
PEEVER,-97.001205,992,SD,57257
RAYMOND,-97.916781,415,SD,57258
ALBEE,-96.562366,357,SD,57259
ROSHOLT,-96.71741,841,SD,57260
ROSLYN,-97.540105,533,SD,57261
AGENCY VILLAGE,-97.02322,4968,SD,57262
SOUTH SHORE,-96.985885,487,SD,57263
STOCKHOLM,-96.81059,213,SD,57264
STRANDBURG,-96.790129,133,SD,57265
SUMMIT,-97.042654,469,SD,57266
TORONTO,-96.70774,469,SD,57268
TWIN BROOKS,-96.995601,532,SD,57269
VEBLEN,-97.312193,765,SD,57270
VIENNA,-97.545559,454,SD,57271
WALLACE,-97.445751,276,SD,57272
WAUBAY,-97.294987,1437,SD,57273
LILY,-97.515316,3194,SD,57274
WHITE,-96.614963,1793,SD,57276
WILLOW LAKE,-97.674747,661,SD,57278
WILMOT,-96.856006,1095,SD,57279
LOOMIS,-98.027026,16187,SD,57301
FARMER,-97.782087,934,SD,57311
ALPENA,-98.396191,414,SD,57312
ARMOUR,-98.341372,1118,SD,57313
FORESTBURG,-97.953958,640,SD,57314
AVON,-98.028261,1130,SD,57315
BANCROFT,-97.776733,200,SD,57316
BONESTEEL,-98.987959,688,SD,57317
DOLTON,-97.49591,1055,SD,57319
CANOVA,-97.534163,506,SD,57321
CARPENTER,-97.916825,101,SD,57322
CARTHAGE,-97.711632,380,SD,57323
CAVOUR,-98.020797,444,SD,57324
CHAMBERLAIN,-99.311819,3218,SD,57325
CORSICA,-98.356358,1569,SD,57328
DANTE,-98.174637,519,SD,57329
DELMONT,-98.159612,468,SD,57330
DIMOCK,-97.9988,426,SD,57331
EMERY,-97.647489,888,SD,57332
ETHAN,-98.059074,975,SD,57334
FAIRFAX,-98.830757,423,SD,57335
FEDORA,-97.789003,288,SD,57337
FORT THOMPSON,-99.397305,1495,SD,57339
FULTON,-97.871218,572,SD,57340
GANN VALLEY,-99.054334,264,SD,57341
GEDDES,-98.69256,725,SD,57342
HARRISON,-98.523338,233,SD,57344
HIGHMORE,-99.454349,1652,SD,57345
HITCHCOCK,-98.450914,501,SD,57348
ROSWELL,-97.516012,2098,SD,57349
HURON,-98.216293,15277,SD,57350
IROQUOIS,-97.854172,576,SD,57353
KAYLOR,-97.820094,223,SD,57354
KIMBALL,-98.934305,1546,SD,57355
LAKE ANDES,-98.496355,2556,SD,57356
RAVINIA,-98.426413,79,SD,57357
LANE,-98.406496,152,SD,57358
LETCHER,-98.174279,912,SD,57359
MARTY,-98.422429,306,SD,57361
MILLER,-98.989395,2938,SD,57362
MOUNT VERNON,-98.263288,731,SD,57363
NEW HOLLAND,-98.628697,358,SD,57364
PARKSTON,-97.967824,2231,SD,57366
PLANKINTON,-98.469395,1129,SD,57368
ACADEMY,-98.889656,2425,SD,57369
PUKWANA,-99.177884,577,SD,57370
REE HEIGHTS,-99.22864,288,SD,57371
SAINT LAWRENCE,-98.875427,425,SD,57373
SPENCER,-97.59361,658,SD,57374
STICKNEY,-98.508843,1099,SD,57375
TRIPP,-97.971285,1128,SD,57376
VIRGIL,-98.392146,167,SD,57379
WAGNER,-98.281876,2665,SD,57380
WESSINGTON,-98.691982,618,SD,57381
WESSINGTON SPRIN,-98.611625,1864,SD,57382
WHITE LAKE,-98.707613,717,SD,57383
WOLSEY,-98.474251,751,SD,57384
WOONSOCKET,-98.243017,1471,SD,57385
YALE,-97.993249,462,SD,57386
ABERDEEN,-98.485642,28786,SD,57401
AKASKA,-100.118614,52,SD,57420
AMHERST,-97.930078,227,SD,57421
ANDOVER,-97.917497,348,SD,57422
ATHOL,-98.442549,306,SD,57424
BARNARD,-98.553379,172,SD,57426
BATH,-98.355209,593,SD,57427
BOWDLE,-99.635978,882,SD,57428
BRENTFORD,-98.319281,257,SD,57429
BRITTON,-97.741835,2507,SD,57430
CLAREMONT,-98.040367,400,SD,57432
COLUMBIA,-98.295152,585,SD,57433
VERDON,-98.034323,611,SD,57434
CRESBARD,-98.941124,312,SD,57435
DOLAND,-98.094709,997,SD,57436
ARTAS,-99.615926,1753,SD,57437
MIRANDA,-99.134054,1593,SD,57438
FRANKFORT,-98.293496,533,SD,57440
FREDERICK,-98.517564,524,SD,57441
GETTYSBURG,-99.976626,2065,SD,57442
GROTON,-98.105814,1814,SD,57445
HECLA,-98.191774,754,SD,57446
HOSMER,-99.485745,454,SD,57448
HOUGHTON,-98.095186,147,SD,57449
HOVEN,-99.776286,677,SD,57450
IPSWICH,-99.014807,1771,SD,57451
JAVA,-99.835153,518,SD,57452
LANGFORD,-97.792547,626,SD,57454
LEBANON,-99.736579,259,SD,57455
LEOLA,-98.901544,1192,SD,57456
LONGLAKE,-99.250677,378,SD,57457
MANSFIELD,-98.606568,92,SD,57460
MELLETTE,-98.48237,362,SD,57461
MINA,-98.756581,515,SD,57462
NORTHVILLE,-98.658853,328,SD,57465
ONAKA,-99.455052,143,SD,57466
ORIENT,-99.105787,441,SD,57467
PIERPONT,-97.812844,328,SD,57468
REDFIELD,-98.511234,4033,SD,57469
ROCKHAM,-98.768683,237,SD,57470
ROSCOE,-99.332631,673,SD,57471
SELBY,-100.054067,1284,SD,57472
SENECA,-99.460986,246,SD,57473
STRATFORD,-98.279153,418,SD,57474
TOLSTOY,-99.617553,189,SD,57475
TULARE,-98.553926,526,SD,57476
TURTON,-98.099641,154,SD,57477
WARNER,-98.475697,1060,SD,57479
WETONKA,-98.585623,337,SD,57481
ZELL,-98.831746,131,SD,57483
PIERRE,-100.321057,14138,SD,57501
AGAR,-100.071238,89,SD,57520
BELVIDERE,-101.238691,177,SD,57521
BLUNT,-99.946278,484,SD,57522
LUCAS,-99.268963,1258,SD,57523
CARTER,-100.172958,118,SD,57526
CEDARBUTTE,-101.131585,208,SD,57527
COLOME,-99.693273,771,SD,57528
DALLAS,-99.513994,167,SD,57529
DRAPER,-100.508514,304,SD,57531
FORT PIERRE,-100.404323,2179,SD,57532
DIXON,-99.430214,2401,SD,57533
HAMILL,-99.691752,78,SD,57534
HARROLD,-99.738166,195,SD,57536
HAYES,-100.735938,191,SD,57537
HERRICK,-99.217267,337,SD,57538
HOLABIRD,-99.594299,44,SD,57540
IDEAL,-99.927949,473,SD,57541
IONA,-99.488073,146,SD,57542
KADOKA,-101.552272,1024,SD,57543
KENNEBEC,-99.850191,495,SD,57544
KEYAPAHA,-100.163958,48,SD,57545
LONG VALLEY,-101.382145,214,SD,57547
LOWER BRULE,-99.613896,1118,SD,57548
VETAL,-101.740814,2159,SD,57551
OTTUMWA,-101.292442,789,SD,57552
MILESVILLE,-101.752276,191,SD,57553
MISSION,-100.595364,3169,SD,57555
MISSION RIDGE,-100.894553,83,SD,57557
MURDO,-100.712107,855,SD,57559
NORRIS,-101.151664,322,SD,57560
OKATON,-100.935054,165,SD,57562
ONIDA,-100.095667,1500,SD,57564
PARMELEE,-101.008089,1272,SD,57566
PHILIP,-101.687611,1644,SD,57567
PRESHO,-100.074645,897,SD,57568
RELIANCE,-99.485668,790,SD,57569
SAINT CHARLES,-99.090969,85,SD,57571
SAINT FRANCIS,-100.88502,3917,SD,57572
TUTHILL,-101.470116,286,SD,57574
VIVIAN,-100.285989,192,SD,57576
WANBLEE,-101.721856,1269,SD,57577
WEWELA,-99.747317,207,SD,57578
WHITE RIVER,-100.74487,1259,SD,57579
CLEARFIELD,-99.861907,5111,SD,57580
WITTEN,-100.078291,118,SD,57584
WOOD,-100.437929,342,SD,57585
